fecha,mes,anio,linea,tipo_pago,afluencia
2021-02-03,Febrero,2021,Línea 7,Prepago,85050
2021-02-03,Febrero,2021,Línea 7,Gratuidad,953
2021-02-04,Febrero,2021,Línea 1,Prepago,231526
2021-02-04,Febrero,2021,Línea 1,Gratuidad,10851
2021-02-04,Febrero,2021,Línea 2,Prepago,95881
2021-02-04,Febrero,2021,Línea 2,Gratuidad,6607
2021-02-04,Febrero,2021,Línea 3,Prepago,87361
2021-02-04,Febrero,2021,Línea 3,Gratuidad,6439
2021-02-04,Febrero,2021,Línea 4,Prepago,36312
2021-02-04,Febrero,2021,Línea 4,Gratuidad,1838
2021-02-04,Febrero,2021,Línea 5,Prepago,89872
2021-02-04,Febrero,2021,Línea 5,Gratuidad,9946
2021-02-04,Febrero,2021,Línea 6,Prepago,90958
2021-02-04,Febrero,2021,Línea 6,Gratuidad,7367
2021-02-04,Febrero,2021,Línea 7,Prepago,83077
2021-02-04,Febrero,2021,Línea 7,Gratuidad,1001
2021-02-05,Febrero,2021,Línea 1,Prepago,226600
2021-02-05,Febrero,2021,Línea 1,Gratuidad,10977
2021-02-05,Febrero,2021,Línea 2,Prepago,95100
2021-02-05,Febrero,2021,Línea 2,Gratuidad,6869
2021-02-05,Febrero,2021,Línea 3,Prepago,83915
2021-02-05,Febrero,2021,Línea 3,Gratuidad,6906
2021-02-05,Febrero,2021,Línea 4,Prepago,42384
2021-02-05,Febrero,2021,Línea 4,Gratuidad,1973
2021-02-05,Febrero,2021,Línea 5,Prepago,94127
2021-02-05,Febrero,2021,Línea 5,Gratuidad,10411
2021-02-05,Febrero,2021,Línea 6,Prepago,91473
2021-02-05,Febrero,2021,Línea 6,Gratuidad,7263
2021-02-05,Febrero,2021,Línea 7,Prepago,85296
2021-02-05,Febrero,2021,Línea 7,Gratuidad,895
2021-02-06,Febrero,2021,Línea 1,Prepago,155376
2021-02-06,Febrero,2021,Línea 1,Gratuidad,8280
2021-02-06,Febrero,2021,Línea 2,Prepago,73348
2021-02-06,Febrero,2021,Línea 2,Gratuidad,5324
2021-02-06,Febrero,2021,Línea 3,Prepago,65181
2021-02-06,Febrero,2021,Línea 3,Gratuidad,5492
2021-02-06,Febrero,2021,Línea 4,Prepago,40568
2021-02-06,Febrero,2021,Línea 4,Gratuidad,1826
2021-02-06,Febrero,2021,Línea 5,Prepago,79005
2021-02-06,Febrero,2021,Línea 5,Gratuidad,8483
2021-02-06,Febrero,2021,Línea 6,Prepago,70952
2021-02-06,Febrero,2021,Línea 6,Gratuidad,5870
2021-02-06,Febrero,2021,Línea 7,Prepago,62603
2021-02-06,Febrero,2021,Línea 7,Gratuidad,807
2021-02-07,Febrero,2021,Línea 1,Prepago,89525
2021-02-07,Febrero,2021,Línea 1,Gratuidad,5550
2021-02-07,Febrero,2021,Línea 2,Prepago,45473
2021-02-07,Febrero,2021,Línea 2,Gratuidad,3907
2021-02-07,Febrero,2021,Línea 3,Prepago,38454
2021-02-07,Febrero,2021,Línea 3,Gratuidad,3919
2021-02-07,Febrero,2021,Línea 4,Prepago,17251
2021-02-07,Febrero,2021,Línea 4,Gratuidad,1167
2021-02-07,Febrero,2021,Línea 5,Prepago,57897
2021-02-07,Febrero,2021,Línea 5,Gratuidad,6735
2021-02-07,Febrero,2021,Línea 6,Prepago,46166
2021-02-07,Febrero,2021,Línea 6,Gratuidad,4210
2021-02-07,Febrero,2021,Línea 7,Prepago,38761
2021-02-07,Febrero,2021,Línea 7,Gratuidad,606
2021-02-08,Febrero,2021,Línea 1,Prepago,208642
2021-02-08,Febrero,2021,Línea 1,Gratuidad,10448
2021-02-08,Febrero,2021,Línea 2,Prepago,91676
2021-02-08,Febrero,2021,Línea 2,Gratuidad,6766
2021-02-08,Febrero,2021,Línea 3,Prepago,77939
2021-02-08,Febrero,2021,Línea 3,Gratuidad,6872
2021-02-08,Febrero,2021,Línea 4,Prepago,39517
2021-02-08,Febrero,2021,Línea 4,Gratuidad,1895
2021-02-08,Febrero,2021,Línea 5,Prepago,90921
2021-02-08,Febrero,2021,Línea 5,Gratuidad,9823
2021-02-08,Febrero,2021,Línea 6,Prepago,88097
2021-02-08,Febrero,2021,Línea 6,Gratuidad,7569
2021-02-08,Febrero,2021,Línea 7,Prepago,76238
2021-02-08,Febrero,2021,Línea 7,Gratuidad,950
2021-02-09,Febrero,2021,Línea 1,Prepago,208823
2021-02-09,Febrero,2021,Línea 1,Gratuidad,10870
2021-02-09,Febrero,2021,Línea 2,Prepago,91563
2021-02-09,Febrero,2021,Línea 2,Gratuidad,6530
2021-02-09,Febrero,2021,Línea 3,Prepago,81276
2021-02-09,Febrero,2021,Línea 3,Gratuidad,7329
2021-02-09,Febrero,2021,Línea 4,Prepago,39629
2021-02-09,Febrero,2021,Línea 4,Gratuidad,2083
2021-02-09,Febrero,2021,Línea 5,Prepago,92057
2021-02-09,Febrero,2021,Línea 5,Gratuidad,9846
2021-02-09,Febrero,2021,Línea 6,Prepago,91163
2021-02-09,Febrero,2021,Línea 6,Gratuidad,7585
2021-02-09,Febrero,2021,Línea 7,Prepago,78420
2021-02-09,Febrero,2021,Línea 7,Gratuidad,845
2021-02-10,Febrero,2021,Línea 1,Prepago,223937
2021-02-10,Febrero,2021,Línea 1,Gratuidad,10919
2021-02-10,Febrero,2021,Línea 2,Prepago,93791
2021-02-10,Febrero,2021,Línea 2,Gratuidad,6470
2021-02-10,Febrero,2021,Línea 3,Prepago,82523
2021-02-10,Febrero,2021,Línea 3,Gratuidad,7715
2021-02-10,Febrero,2021,Línea 4,Prepago,41950
2021-02-10,Febrero,2021,Línea 4,Gratuidad,2028
2021-02-10,Febrero,2021,Línea 5,Prepago,94791
2021-02-10,Febrero,2021,Línea 5,Gratuidad,10164
2021-02-10,Febrero,2021,Línea 6,Prepago,92299
2021-02-10,Febrero,2021,Línea 6,Gratuidad,7396
2021-02-10,Febrero,2021,Línea 7,Prepago,81171
2021-02-10,Febrero,2021,Línea 7,Gratuidad,1270
2021-02-11,Febrero,2021,Línea 1,Prepago,212418
2021-02-11,Febrero,2021,Línea 1,Gratuidad,10517
2021-02-11,Febrero,2021,Línea 2,Prepago,92195
2021-02-11,Febrero,2021,Línea 2,Gratuidad,6393
2021-02-11,Febrero,2021,Línea 3,Prepago,79629
2021-02-11,Febrero,2021,Línea 3,Gratuidad,7972
2021-02-11,Febrero,2021,Línea 4,Prepago,39632
2021-02-11,Febrero,2021,Línea 4,Gratuidad,1924
2021-02-11,Febrero,2021,Línea 5,Prepago,93549
2021-02-11,Febrero,2021,Línea 5,Gratuidad,9966
2021-02-11,Febrero,2021,Línea 6,Prepago,91265
2021-02-11,Febrero,2021,Línea 6,Gratuidad,7216
2021-02-11,Febrero,2021,Línea 7,Prepago,82997
2021-02-11,Febrero,2021,Línea 7,Gratuidad,1051
2021-02-12,Febrero,2021,Línea 1,Prepago,217644
2021-02-12,Febrero,2021,Línea 1,Gratuidad,11209
2021-02-12,Febrero,2021,Línea 2,Prepago,95838
2021-02-12,Febrero,2021,Línea 2,Gratuidad,6533
2021-02-12,Febrero,2021,Línea 3,Prepago,83065
2021-02-12,Febrero,2021,Línea 3,Gratuidad,8426
2021-02-12,Febrero,2021,Línea 4,Prepago,46560
2021-02-12,Febrero,2021,Línea 4,Gratuidad,2108
2021-02-12,Febrero,2021,Línea 5,Prepago,99213
2021-02-12,Febrero,2021,Línea 5,Gratuidad,10192
2021-02-12,Febrero,2021,Línea 6,Prepago,97580
2021-02-12,Febrero,2021,Línea 6,Gratuidad,7824
2021-02-12,Febrero,2021,Línea 7,Prepago,78216
2021-02-12,Febrero,2021,Línea 7,Gratuidad,1038
2021-02-13,Febrero,2021,Línea 1,Prepago,152824
2021-02-13,Febrero,2021,Línea 1,Gratuidad,8340
2021-02-13,Febrero,2021,Línea 2,Prepago,76821
2021-02-13,Febrero,2021,Línea 2,Gratuidad,5277
2021-02-13,Febrero,2021,Línea 3,Prepago,66503
2021-02-13,Febrero,2021,Línea 3,Gratuidad,6597
2021-02-13,Febrero,2021,Línea 4,Prepago,36443
2021-02-13,Febrero,2021,Línea 4,Gratuidad,1879
2021-02-13,Febrero,2021,Línea 5,Prepago,82837
2021-02-13,Febrero,2021,Línea 5,Gratuidad,8306
2021-02-13,Febrero,2021,Línea 6,Prepago,74258
2021-02-13,Febrero,2021,Línea 6,Gratuidad,5715
2021-02-13,Febrero,2021,Línea 7,Prepago,63445
2021-02-13,Febrero,2021,Línea 7,Gratuidad,815
2021-02-14,Febrero,2021,Línea 1,Prepago,91372
2021-02-14,Febrero,2021,Línea 1,Gratuidad,5908
2021-02-14,Febrero,2021,Línea 2,Prepago,46939
2021-02-14,Febrero,2021,Línea 2,Gratuidad,4012
2021-02-14,Febrero,2021,Línea 3,Prepago,43731
2021-02-14,Febrero,2021,Línea 3,Gratuidad,5118
2021-02-14,Febrero,2021,Línea 4,Prepago,13710
2021-02-14,Febrero,2021,Línea 4,Gratuidad,1339
2021-02-14,Febrero,2021,Línea 5,Prepago,57194
2021-02-14,Febrero,2021,Línea 5,Gratuidad,7156
2021-02-14,Febrero,2021,Línea 6,Prepago,52831
2021-02-14,Febrero,2021,Línea 6,Gratuidad,4189
2021-02-14,Febrero,2021,Línea 7,Prepago,39080
2021-02-14,Febrero,2021,Línea 7,Gratuidad,537
2021-02-15,Febrero,2021,Línea 1,Prepago,214250
2021-02-15,Febrero,2021,Línea 1,Gratuidad,11372
2021-02-15,Febrero,2021,Línea 2,Prepago,91884
2021-02-15,Febrero,2021,Línea 2,Gratuidad,6692
2021-02-15,Febrero,2021,Línea 3,Prepago,76880
2021-02-15,Febrero,2021,Línea 3,Gratuidad,8604
2021-02-15,Febrero,2021,Línea 4,Prepago,40776
2021-02-15,Febrero,2021,Línea 4,Gratuidad,2078
2021-02-15,Febrero,2021,Línea 5,Prepago,91675
2021-02-15,Febrero,2021,Línea 5,Gratuidad,10322
2021-02-15,Febrero,2021,Línea 6,Prepago,93708
2021-02-15,Febrero,2021,Línea 6,Gratuidad,7622
2021-02-15,Febrero,2021,Línea 7,Prepago,72643
2021-02-15,Febrero,2021,Línea 7,Gratuidad,978
2021-02-16,Febrero,2021,Línea 1,Prepago,219779
2021-02-16,Febrero,2021,Línea 1,Gratuidad,11231
2021-02-16,Febrero,2021,Línea 2,Prepago,95536
2021-02-16,Febrero,2021,Línea 2,Gratuidad,6472
2021-02-16,Febrero,2021,Línea 3,Prepago,79825
2021-02-16,Febrero,2021,Línea 3,Gratuidad,8298
2021-02-16,Febrero,2021,Línea 4,Prepago,40955
2021-02-16,Febrero,2021,Línea 4,Gratuidad,1980
2021-02-16,Febrero,2021,Línea 5,Prepago,95864
2021-02-16,Febrero,2021,Línea 5,Gratuidad,10341
2021-02-16,Febrero,2021,Línea 6,Prepago,92429
2021-02-16,Febrero,2021,Línea 6,Gratuidad,7763
2021-02-16,Febrero,2021,Línea 7,Prepago,72637
2021-02-16,Febrero,2021,Línea 7,Gratuidad,1090
2021-02-17,Febrero,2021,Línea 1,Prepago,214270
2021-02-17,Febrero,2021,Línea 1,Gratuidad,10493
2021-02-17,Febrero,2021,Línea 2,Prepago,93718
2021-02-17,Febrero,2021,Línea 2,Gratuidad,6906
2021-02-17,Febrero,2021,Línea 3,Prepago,80967
2021-02-17,Febrero,2021,Línea 3,Gratuidad,8553
2021-02-17,Febrero,2021,Línea 4,Prepago,37689
2021-02-17,Febrero,2021,Línea 4,Gratuidad,2084
2021-02-17,Febrero,2021,Línea 5,Prepago,97093
2021-02-17,Febrero,2021,Línea 5,Gratuidad,10486
2021-02-17,Febrero,2021,Línea 6,Prepago,93091
2021-02-17,Febrero,2021,Línea 6,Gratuidad,7774
2021-02-17,Febrero,2021,Línea 7,Prepago,73549
2021-02-17,Febrero,2021,Línea 7,Gratuidad,970
2021-02-18,Febrero,2021,Línea 1,Prepago,213747
2021-02-18,Febrero,2021,Línea 1,Gratuidad,10880
2021-02-18,Febrero,2021,Línea 2,Prepago,93811
2021-02-18,Febrero,2021,Línea 2,Gratuidad,6269
2021-02-18,Febrero,2021,Línea 3,Prepago,79510
2021-02-18,Febrero,2021,Línea 3,Gratuidad,9287
2021-02-18,Febrero,2021,Línea 4,Prepago,40393
2021-02-18,Febrero,2021,Línea 4,Gratuidad,2030
2021-02-18,Febrero,2021,Línea 5,Prepago,93506
2021-02-18,Febrero,2021,Línea 5,Gratuidad,10110
2021-02-18,Febrero,2021,Línea 6,Prepago,91228
2021-02-18,Febrero,2021,Línea 6,Gratuidad,7415
2021-02-18,Febrero,2021,Línea 7,Prepago,74143
2021-02-18,Febrero,2021,Línea 7,Gratuidad,993
2021-02-19,Febrero,2021,Línea 1,Prepago,232172
2021-02-19,Febrero,2021,Línea 1,Gratuidad,11064
2021-02-19,Febrero,2021,Línea 2,Prepago,98570
2021-02-19,Febrero,2021,Línea 2,Gratuidad,6577
2021-02-19,Febrero,2021,Línea 3,Prepago,87525
2021-02-19,Febrero,2021,Línea 3,Gratuidad,8431
2021-02-19,Febrero,2021,Línea 4,Prepago,43958
2021-02-19,Febrero,2021,Línea 4,Gratuidad,1954
2021-02-19,Febrero,2021,Línea 5,Prepago,104371
2021-02-19,Febrero,2021,Línea 5,Gratuidad,10191
2021-02-19,Febrero,2021,Línea 6,Prepago,95060
2021-02-19,Febrero,2021,Línea 6,Gratuidad,7688
2021-02-19,Febrero,2021,Línea 7,Prepago,80566
2021-02-19,Febrero,2021,Línea 7,Gratuidad,1183
2021-02-20,Febrero,2021,Línea 1,Prepago,150970
2021-02-20,Febrero,2021,Línea 1,Gratuidad,7896
2021-02-20,Febrero,2021,Línea 2,Prepago,75848
2021-02-20,Febrero,2021,Línea 2,Gratuidad,5262
2021-02-20,Febrero,2021,Línea 3,Prepago,66952
2021-02-20,Febrero,2021,Línea 3,Gratuidad,6932
2021-02-20,Febrero,2021,Línea 4,Prepago,43901
2021-02-20,Febrero,2021,Línea 4,Gratuidad,1863
2021-02-20,Febrero,2021,Línea 5,Prepago,75804
2021-02-20,Febrero,2021,Línea 5,Gratuidad,8802
2021-02-20,Febrero,2021,Línea 6,Prepago,75789
2021-02-20,Febrero,2021,Línea 6,Gratuidad,5672
2021-02-20,Febrero,2021,Línea 7,Prepago,60695
2021-02-20,Febrero,2021,Línea 7,Gratuidad,711
2021-02-21,Febrero,2021,Línea 1,Prepago,89075
2021-02-21,Febrero,2021,Línea 1,Gratuidad,6353
2021-02-21,Febrero,2021,Línea 2,Prepago,45992
2021-02-21,Febrero,2021,Línea 2,Gratuidad,3976
2021-02-21,Febrero,2021,Línea 3,Prepago,41550
2021-02-21,Febrero,2021,Línea 3,Gratuidad,4936
2021-02-21,Febrero,2021,Línea 4,Prepago,17679
2021-02-21,Febrero,2021,Línea 4,Gratuidad,1252
2021-02-21,Febrero,2021,Línea 5,Prepago,60949
2021-02-21,Febrero,2021,Línea 5,Gratuidad,6817
2021-02-21,Febrero,2021,Línea 6,Prepago,52116
2021-02-21,Febrero,2021,Línea 6,Gratuidad,4438
2021-02-21,Febrero,2021,Línea 7,Prepago,35272
2021-02-21,Febrero,2021,Línea 7,Gratuidad,515
2021-02-22,Febrero,2021,Línea 1,Prepago,214542
2021-02-22,Febrero,2021,Línea 1,Gratuidad,11212
2021-02-22,Febrero,2021,Línea 2,Prepago,93733
2021-02-22,Febrero,2021,Línea 2,Gratuidad,6524
2021-02-22,Febrero,2021,Línea 3,Prepago,79204
2021-02-22,Febrero,2021,Línea 3,Gratuidad,8720
2021-02-22,Febrero,2021,Línea 4,Prepago,39956
2021-02-22,Febrero,2021,Línea 4,Gratuidad,1884
2021-02-22,Febrero,2021,Línea 5,Prepago,91263
2021-02-22,Febrero,2021,Línea 5,Gratuidad,10370
2021-02-22,Febrero,2021,Línea 6,Prepago,90417
2021-02-22,Febrero,2021,Línea 6,Gratuidad,7835
2021-02-22,Febrero,2021,Línea 7,Prepago,76477
2021-02-22,Febrero,2021,Línea 7,Gratuidad,1228
2021-02-23,Febrero,2021,Línea 1,Prepago,217028
2021-02-23,Febrero,2021,Línea 1,Gratuidad,11122
2021-02-23,Febrero,2021,Línea 2,Prepago,94313
2021-02-23,Febrero,2021,Línea 2,Gratuidad,6694
2021-02-23,Febrero,2021,Línea 3,Prepago,81997
2021-02-23,Febrero,2021,Línea 3,Gratuidad,8622
2021-02-23,Febrero,2021,Línea 4,Prepago,41343
2021-02-23,Febrero,2021,Línea 4,Gratuidad,2056
2021-02-23,Febrero,2021,Línea 5,Prepago,95251
2021-02-23,Febrero,2021,Línea 5,Gratuidad,10597
2021-02-23,Febrero,2021,Línea 6,Prepago,94782
2021-02-23,Febrero,2021,Línea 6,Gratuidad,7539
2021-02-23,Febrero,2021,Línea 7,Prepago,79614
2021-02-23,Febrero,2021,Línea 7,Gratuidad,963
2021-02-24,Febrero,2021,Línea 1,Prepago,222278
2021-02-24,Febrero,2021,Línea 1,Gratuidad,11703
2021-02-24,Febrero,2021,Línea 2,Prepago,97556
2021-02-24,Febrero,2021,Línea 2,Gratuidad,6854
2021-02-24,Febrero,2021,Línea 3,Prepago,81959
2021-02-24,Febrero,2021,Línea 3,Gratuidad,8583
2021-02-24,Febrero,2021,Línea 4,Prepago,40859
2021-02-24,Febrero,2021,Línea 4,Gratuidad,1940
2021-02-24,Febrero,2021,Línea 5,Prepago,96647
2021-02-24,Febrero,2021,Línea 5,Gratuidad,10646
2021-02-24,Febrero,2021,Línea 6,Prepago,96434
2021-02-24,Febrero,2021,Línea 6,Gratuidad,7528
2021-02-24,Febrero,2021,Línea 7,Prepago,78883
2021-02-24,Febrero,2021,Línea 7,Gratuidad,1156
2021-02-25,Febrero,2021,Línea 1,Prepago,223091
2021-02-25,Febrero,2021,Línea 1,Gratuidad,11168
2021-02-25,Febrero,2021,Línea 2,Prepago,95950
2021-02-25,Febrero,2021,Línea 2,Gratuidad,6800
2021-02-25,Febrero,2021,Línea 3,Prepago,83646
2021-02-25,Febrero,2021,Línea 3,Gratuidad,8381
2021-02-25,Febrero,2021,Línea 4,Prepago,38703
2021-02-25,Febrero,2021,Línea 4,Gratuidad,2095
2021-02-25,Febrero,2021,Línea 5,Prepago,96949
2021-02-25,Febrero,2021,Línea 5,Gratuidad,10519
2021-02-25,Febrero,2021,Línea 6,Prepago,91569
2021-02-25,Febrero,2021,Línea 6,Gratuidad,7503
2021-02-25,Febrero,2021,Línea 7,Prepago,81160
2021-02-25,Febrero,2021,Línea 7,Gratuidad,1173
2021-02-26,Febrero,2021,Línea 1,Prepago,235345
2021-02-26,Febrero,2021,Línea 1,Gratuidad,11666
2021-02-26,Febrero,2021,Línea 2,Prepago,100676
2021-02-26,Febrero,2021,Línea 2,Gratuidad,7234
2021-02-26,Febrero,2021,Línea 3,Prepago,89616
2021-02-26,Febrero,2021,Línea 3,Gratuidad,9063
2021-02-26,Febrero,2021,Línea 4,Prepago,46428
2021-02-26,Febrero,2021,Línea 4,Gratuidad,2117
2021-02-26,Febrero,2021,Línea 5,Prepago,104159
2021-02-26,Febrero,2021,Línea 5,Gratuidad,11119
2021-02-26,Febrero,2021,Línea 6,Prepago,102386
2021-02-26,Febrero,2021,Línea 6,Gratuidad,8099
2021-02-26,Febrero,2021,Línea 7,Prepago,74859
2021-02-26,Febrero,2021,Línea 7,Gratuidad,933
2021-02-27,Febrero,2021,Línea 1,Prepago,159071
2021-02-27,Febrero,2021,Línea 1,Gratuidad,8707
2021-02-27,Febrero,2021,Línea 2,Prepago,79048
2021-02-27,Febrero,2021,Línea 2,Gratuidad,5551
2021-02-27,Febrero,2021,Línea 3,Prepago,70775
2021-02-27,Febrero,2021,Línea 3,Gratuidad,6781
2021-02-27,Febrero,2021,Línea 4,Prepago,45867
2021-02-27,Febrero,2021,Línea 4,Gratuidad,1879
2021-02-27,Febrero,2021,Línea 5,Prepago,86874
2021-02-27,Febrero,2021,Línea 5,Gratuidad,9079
2021-02-27,Febrero,2021,Línea 6,Prepago,77377
2021-02-27,Febrero,2021,Línea 6,Gratuidad,6311
2021-02-27,Febrero,2021,Línea 7,Prepago,63650
2021-02-27,Febrero,2021,Línea 7,Gratuidad,770
2021-02-28,Febrero,2021,Línea 1,Prepago,94659
2021-02-28,Febrero,2021,Línea 1,Gratuidad,6446
2021-02-28,Febrero,2021,Línea 2,Prepago,47619
2021-02-28,Febrero,2021,Línea 2,Gratuidad,4220
2021-02-28,Febrero,2021,Línea 3,Prepago,45835
2021-02-28,Febrero,2021,Línea 3,Gratuidad,5107
2021-02-28,Febrero,2021,Línea 4,Prepago,19042
2021-02-28,Febrero,2021,Línea 4,Gratuidad,1446
2021-02-28,Febrero,2021,Línea 5,Prepago,60188
2021-02-28,Febrero,2021,Línea 5,Gratuidad,7457
2021-02-28,Febrero,2021,Línea 6,Prepago,53744
2021-02-28,Febrero,2021,Línea 6,Gratuidad,4707
2021-02-28,Febrero,2021,Línea 7,Prepago,43623
2021-02-28,Febrero,2021,Línea 7,Gratuidad,756
2021-03-01,Marzo,2021,Línea 1,Prepago,222484
2021-03-01,Marzo,2021,Línea 1,Gratuidad,12030
2021-03-01,Marzo,2021,Línea 2,Prepago,94229
2021-03-01,Marzo,2021,Línea 2,Gratuidad,7481
2021-03-01,Marzo,2021,Línea 3,Prepago,87163
2021-03-01,Marzo,2021,Línea 3,Gratuidad,10427
2021-03-01,Marzo,2021,Línea 4,Prepago,42164
2021-03-01,Marzo,2021,Línea 4,Gratuidad,2080
2021-03-01,Marzo,2021,Línea 5,Prepago,97850
2021-03-01,Marzo,2021,Línea 5,Gratuidad,11484
2021-03-01,Marzo,2021,Línea 6,Prepago,96768
2021-03-01,Marzo,2021,Línea 6,Gratuidad,8927
2021-03-01,Marzo,2021,Línea 7,Prepago,65258
2021-03-01,Marzo,2021,Línea 7,Gratuidad,782
2021-03-02,Marzo,2021,Línea 1,Prepago,216163
2021-03-02,Marzo,2021,Línea 1,Gratuidad,11995
2021-03-02,Marzo,2021,Línea 2,Prepago,99550
2021-03-02,Marzo,2021,Línea 2,Gratuidad,7229
2021-03-02,Marzo,2021,Línea 3,Prepago,86046
2021-03-02,Marzo,2021,Línea 3,Gratuidad,9668
2021-03-02,Marzo,2021,Línea 4,Prepago,40945
2021-03-02,Marzo,2021,Línea 4,Gratuidad,2095
2021-03-02,Marzo,2021,Línea 5,Prepago,100768
2021-03-02,Marzo,2021,Línea 5,Gratuidad,11132
2021-03-02,Marzo,2021,Línea 6,Prepago,99053
2021-03-02,Marzo,2021,Línea 6,Gratuidad,8146
2021-03-02,Marzo,2021,Línea 7,Prepago,62292
2021-03-02,Marzo,2021,Línea 7,Gratuidad,843
2021-03-03,Marzo,2021,Línea 1,Prepago,226653
2021-03-03,Marzo,2021,Línea 1,Gratuidad,12140
2021-03-03,Marzo,2021,Línea 2,Prepago,98999
2021-03-03,Marzo,2021,Línea 2,Gratuidad,7321
2021-03-03,Marzo,2021,Línea 3,Prepago,87391
2021-03-03,Marzo,2021,Línea 3,Gratuidad,9702
2021-03-03,Marzo,2021,Línea 4,Prepago,41523
2021-03-03,Marzo,2021,Línea 4,Gratuidad,2118
2021-03-03,Marzo,2021,Línea 5,Prepago,101655
2021-03-03,Marzo,2021,Línea 5,Gratuidad,11152
2021-03-03,Marzo,2021,Línea 6,Prepago,98527
2021-03-03,Marzo,2021,Línea 6,Gratuidad,8309
2021-03-03,Marzo,2021,Línea 7,Prepago,77428
2021-03-03,Marzo,2021,Línea 7,Gratuidad,1003
2021-03-04,Marzo,2021,Línea 1,Prepago,227239
2021-03-04,Marzo,2021,Línea 1,Gratuidad,11605
2021-03-04,Marzo,2021,Línea 2,Prepago,97144
2021-03-04,Marzo,2021,Línea 2,Gratuidad,7347
2021-03-04,Marzo,2021,Línea 3,Prepago,86806
2021-03-04,Marzo,2021,Línea 3,Gratuidad,9764
2021-03-04,Marzo,2021,Línea 4,Prepago,42424
2021-03-04,Marzo,2021,Línea 4,Gratuidad,2117
2021-03-04,Marzo,2021,Línea 5,Prepago,99309
2021-03-04,Marzo,2021,Línea 5,Gratuidad,11169
2021-03-04,Marzo,2021,Línea 6,Prepago,97355
2021-03-04,Marzo,2021,Línea 6,Gratuidad,7865
2021-03-04,Marzo,2021,Línea 7,Prepago,80951
2021-03-04,Marzo,2021,Línea 7,Gratuidad,977
2021-03-05,Marzo,2021,Línea 1,Prepago,241961
2021-03-05,Marzo,2021,Línea 1,Gratuidad,12052
2021-03-05,Marzo,2021,Línea 2,Prepago,102432
2021-03-05,Marzo,2021,Línea 2,Gratuidad,7207
2021-03-05,Marzo,2021,Línea 3,Prepago,90060
2021-03-05,Marzo,2021,Línea 3,Gratuidad,9907
2021-03-05,Marzo,2021,Línea 4,Prepago,46735
2021-03-05,Marzo,2021,Línea 4,Gratuidad,2167
2021-03-05,Marzo,2021,Línea 5,Prepago,103872
2021-03-05,Marzo,2021,Línea 5,Gratuidad,11265
2021-03-05,Marzo,2021,Línea 6,Prepago,102334
2021-03-05,Marzo,2021,Línea 6,Gratuidad,8178
2021-03-05,Marzo,2021,Línea 7,Prepago,83205
2021-03-05,Marzo,2021,Línea 7,Gratuidad,1425
2021-03-06,Marzo,2021,Línea 1,Prepago,151488
2021-03-06,Marzo,2021,Línea 1,Gratuidad,8631
2021-03-06,Marzo,2021,Línea 2,Prepago,77437
2021-03-06,Marzo,2021,Línea 2,Gratuidad,5552
2021-03-06,Marzo,2021,Línea 3,Prepago,72480
2021-03-06,Marzo,2021,Línea 3,Gratuidad,6837
2021-03-06,Marzo,2021,Línea 4,Prepago,46661
2021-03-06,Marzo,2021,Línea 4,Gratuidad,1982
2021-03-06,Marzo,2021,Línea 5,Prepago,85465
2021-03-06,Marzo,2021,Línea 5,Gratuidad,9255
2021-03-06,Marzo,2021,Línea 6,Prepago,79465
2021-03-06,Marzo,2021,Línea 6,Gratuidad,5895
2021-03-06,Marzo,2021,Línea 7,Prepago,59400
2021-03-06,Marzo,2021,Línea 7,Gratuidad,910
2021-03-07,Marzo,2021,Línea 1,Prepago,92973
2021-03-07,Marzo,2021,Línea 1,Gratuidad,6518
2021-03-07,Marzo,2021,Línea 2,Prepago,48668
2021-03-07,Marzo,2021,Línea 2,Gratuidad,4394
2021-03-07,Marzo,2021,Línea 3,Prepago,48969
2021-03-07,Marzo,2021,Línea 3,Gratuidad,5339
2021-03-07,Marzo,2021,Línea 4,Prepago,18321
2021-03-07,Marzo,2021,Línea 4,Gratuidad,1383
2021-03-07,Marzo,2021,Línea 5,Prepago,58744
2021-03-07,Marzo,2021,Línea 5,Gratuidad,7719
2021-03-07,Marzo,2021,Línea 6,Prepago,51259
2021-03-07,Marzo,2021,Línea 6,Gratuidad,4338
2021-03-07,Marzo,2021,Línea 7,Prepago,43101
2021-03-07,Marzo,2021,Línea 7,Gratuidad,693
2021-03-08,Marzo,2021,Línea 1,Prepago,220345
2021-03-08,Marzo,2021,Línea 1,Gratuidad,12093
2021-03-08,Marzo,2021,Línea 2,Prepago,96496
2021-03-08,Marzo,2021,Línea 2,Gratuidad,6802
2021-03-08,Marzo,2021,Línea 3,Prepago,76878
2021-03-08,Marzo,2021,Línea 3,Gratuidad,8350
2021-03-08,Marzo,2021,Línea 4,Prepago,26086
2021-03-08,Marzo,2021,Línea 4,Gratuidad,1572
2021-03-08,Marzo,2021,Línea 5,Prepago,97740
2021-03-08,Marzo,2021,Línea 5,Gratuidad,10816
2021-03-08,Marzo,2021,Línea 6,Prepago,96353
2021-03-08,Marzo,2021,Línea 6,Gratuidad,8257
2021-03-08,Marzo,2021,Línea 7,Prepago,63147
2021-03-08,Marzo,2021,Línea 7,Gratuidad,891
2021-03-09,Marzo,2021,Línea 1,Prepago,228859
2021-03-09,Marzo,2021,Línea 1,Gratuidad,12013
